TIME,GEO,Value
2007W34,Schleswig-Holstein,548
2007W34,Th�ringen,456
2007W35,Germany (until 1990 former territory of the FRG),"13,805"
2007W35,Baden-W�rttemberg,"1,567"
2007W35,Bayern,"1,973"
2007W35,Berlin,509
2007W35,Brandenburg,444
2007W35,Bremen,130
2007W35,Hamburg,284
2007W35,Hessen,979
2007W35,Mecklenburg-Vorpommern,262
2007W35,Niedersachsen,"1,345"
2007W35,Nordrhein-Westfalen,"3,134"
2007W35,Rheinland-Pfalz,711
2007W35,Saarland,218
2007W35,Sachsen,817
2007W35,Sachsen-Anhalt,489
2007W35,Schleswig-Holstein,493
2007W35,Th�ringen,450
2007W36,Germany (until 1990 former territory of the FRG),"14,457"
2007W36,Baden-W�rttemberg,"1,704"
2007W36,Bayern,"2,072"
2007W36,Berlin,543
2007W36,Brandenburg,459
2007W36,Bremen,128
2007W36,Hamburg,325
2007W36,Hessen,"1,035"
2007W36,Mecklenburg-Vorpommern,298
2007W36,Niedersachsen,"1,42"
2007W36,Nordrhein-Westfalen,"3,249"
2007W36,Rheinland-Pfalz,684
2007W36,Saarland,206
2007W36,Sachsen,851
2007W36,Sachsen-Anhalt,495
2007W36,Schleswig-Holstein,529
2007W36,Th�ringen,459
2007W37,Germany (until 1990 former territory of the FRG),"14,549"
2007W37,Baden-W�rttemberg,"1,7"
2007W37,Bayern,"2,049"
2007W37,Berlin,538
2007W37,Brandenburg,467
2007W37,Bremen,122
2007W37,Hamburg,289
2007W37,Hessen,"1,039"
2007W37,Mecklenburg-Vorpommern,308
2007W37,Niedersachsen,"1,453"
2007W37,Nordrhein-Westfalen,"3,371"
2007W37,Rheinland-Pfalz,731
2007W37,Saarland,231
2007W37,Sachsen,841
2007W37,Sachsen-Anhalt,454
2007W37,Schleswig-Holstein,535
2007W37,Th�ringen,421
2007W38,Germany (until 1990 former territory of the FRG),"15,12"
2007W38,Baden-W�rttemberg,"1,71"
2007W38,Bayern,"2,136"
2007W38,Berlin,556
2007W38,Brandenburg,452
2007W38,Bremen,134
2007W38,Hamburg,319
2007W38,Hessen,"1,126"
2007W38,Mecklenburg-Vorpommern,294
2007W38,Niedersachsen,"1,409"
2007W38,Nordrhein-Westfalen,"3,432"
2007W38,Rheinland-Pfalz,787
2007W38,Saarland,235
2007W38,Sachsen,948
2007W38,Sachsen-Anhalt,542
2007W38,Schleswig-Holstein,580
2007W38,Th�ringen,460
2007W39,Germany (until 1990 former territory of the FRG),"15,039"
2007W39,Baden-W�rttemberg,"1,627"
2007W39,Bayern,"2,169"
2007W39,Berlin,597
2007W39,Brandenburg,500
2007W39,Bremen,145
2007W39,Hamburg,276
2007W39,Hessen,"1,114"
2007W39,Mecklenburg-Vorpommern,356
2007W39,Niedersachsen,"1,5"
2007W39,Nordrhein-Westfalen,"3,348"
2007W39,Rheinland-Pfalz,740
2007W39,Saarland,228
2007W39,Sachsen,901
2007W39,Sachsen-Anhalt,550
2007W39,Schleswig-Holstein,522
2007W39,Th�ringen,466
2007W40,Germany (until 1990 former territory of the FRG),"15,203"
2007W40,Baden-W�rttemberg,"1,776"
2007W40,Bayern,"2,175"
2007W40,Berlin,537
2007W40,Brandenburg,482
2007W40,Bremen,134
2007W40,Hamburg,313
2007W40,Hessen,"1,138"
2007W40,Mecklenburg-Vorpommern,324
2007W40,Niedersachsen,"1,514"
2007W40,Nordrhein-Westfalen,"3,399"
2007W40,Rheinland-Pfalz,776
2007W40,Saarland,227
2007W40,Sachsen,872
2007W40,Sachsen-Anhalt,518
2007W40,Schleswig-Holstein,545
2007W40,Th�ringen,473
2007W41,Germany (until 1990 former territory of the FRG),"15,091"
2007W41,Baden-W�rttemberg,"1,732"
2007W41,Bayern,"2,103"
2007W41,Berlin,556
2007W41,Brandenburg,480
2007W41,Bremen,129
2007W41,Hamburg,327
2007W41,Hessen,"1,088"
2007W41,Mecklenburg-Vorpommern,326
2007W41,Niedersachsen,"1,509"
2007W41,Nordrhein-Westfalen,"3,38"
2007W41,Rheinland-Pfalz,781
2007W41,Saarland,218
2007W41,Sachsen,908
2007W41,Sachsen-Anhalt,527
2007W41,Schleswig-Holstein,555
2007W41,Th�ringen,472
2007W42,Germany (until 1990 former territory of the FRG),"15,449"
2007W42,Baden-W�rttemberg,"1,754"
2007W42,Bayern,"2,266"
2007W42,Berlin,605
2007W42,Brandenburg,534
2007W42,Bremen,119
2007W42,Hamburg,302
2007W42,Hessen,"1,11"
2007W42,Mecklenburg-Vorpommern,318
2007W42,Niedersachsen,"1,542"
2007W42,Nordrhein-Westfalen,"3,437"
2007W42,Rheinland-Pfalz,793
2007W42,Saarland,230
2007W42,Sachsen,873
2007W42,Sachsen-Anhalt,538
2007W42,Schleswig-Holstein,558
2007W42,Th�ringen,470
2007W43,Germany (until 1990 former territory of the FRG),"15,995"
2007W43,Baden-W�rttemberg,"1,758"
2007W43,Bayern,"2,364"
2007W43,Berlin,603
2007W43,Brandenburg,468
2007W43,Bremen,127
2007W43,Hamburg,344
2007W43,Hessen,"1,097"
2007W43,Mecklenburg-Vorpommern,338
2007W43,Niedersachsen,"1,629"
2007W43,Nordrhein-Westfalen,"3,602"
2007W43,Rheinland-Pfalz,803
2007W43,Saarland,253
2007W43,Sachsen,970
2007W43,Sachsen-Anhalt,549
2007W43,Schleswig-Holstein,606
2007W43,Th�ringen,484
2007W44,Germany (until 1990 former territory of the FRG),"16,016"
2007W44,Baden-W�rttemberg,"1,816"
2007W44,Bayern,"2,254"
2007W44,Berlin,591
2007W44,Brandenburg,496
2007W44,Bremen,157
2007W44,Hamburg,327
2007W44,Hessen,"1,159"
2007W44,Mecklenburg-Vorpommern,322
2007W44,Niedersachsen,"1,678"
2007W44,Nordrhein-Westfalen,"3,58"
2007W44,Rheinland-Pfalz,828
2007W44,Saarland,240
2007W44,Sachsen,945
2007W44,Sachsen-Anhalt,535
2007W44,Schleswig-Holstein,588
2007W44,Th�ringen,500
2007W45,Germany (until 1990 former territory of the FRG),"16,213"
2007W45,Baden-W�rttemberg,"1,959"
2007W45,Bayern,"2,305"
2007W45,Berlin,624
2007W45,Brandenburg,500
2007W45,Bremen,136
2007W45,Hamburg,334
2007W45,Hessen,"1,117"
2007W45,Mecklenburg-Vorpommern,321
2007W45,Niedersachsen,"1,666"
2007W45,Nordrhein-Westfalen,"3,605"
2007W45,Rheinland-Pfalz,773
2007W45,Saarland,251
2007W45,Sachsen,942
2007W45,Sachsen-Anhalt,595
2007W45,Schleswig-Holstein,579
2007W45,Th�ringen,506
2007W46,Germany (until 1990 former territory of the FRG),"16,072"
2007W46,Baden-W�rttemberg,"1,81"
2007W46,Bayern,"2,297"
2007W46,Berlin,592
2007W46,Brandenburg,529
2007W46,Bremen,148
2007W46,Hamburg,309
2007W46,Hessen,"1,175"
2007W46,Mecklenburg-Vorpommern,358
2007W46,Niedersachsen,"1,585"
2007W46,Nordrhein-Westfalen,"3,585"
2007W46,Rheinland-Pfalz,840
2007W46,Saarland,255
2007W46,Sachsen,965
2007W46,Sachsen-Anhalt,562
2007W46,Schleswig-Holstein,590
2007W46,Th�ringen,472
2007W47,Germany (until 1990 former territory of the FRG),"16,635"
2007W47,Baden-W�rttemberg,"1,942"
2007W47,Bayern,"2,403"
2007W47,Berlin,604
2007W47,Brandenburg,532
2007W47,Bremen,158
2007W47,Hamburg,333
2007W47,Hessen,"1,175"
2007W47,Mecklenburg-Vorpommern,321
2007W47,Niedersachsen,"1,598"
2007W47,Nordrhein-Westfalen,"3,831"
2007W47,Rheinland-Pfalz,845
2007W47,Saarland,239
2007W47,Sachsen,945
2007W47,Sachsen-Anhalt,601
2007W47,Schleswig-Holstein,606
2007W47,Th�ringen,502
2007W48,Germany (until 1990 former territory of the FRG),"16,973"
2007W48,Baden-W�rttemberg,"1,955"
2007W48,Bayern,"2,458"
2007W48,Berlin,622
2007W48,Brandenburg,550
2007W48,Bremen,153
2007W48,Hamburg,328
2007W48,Hessen,"1,235"
2007W48,Mecklenburg-Vorpommern,340
2007W48,Niedersachsen,"1,752"
2007W48,Nordrhein-Westfalen,"3,766"
2007W48,Rheinland-Pfalz,869
2007W48,Saarland,238
2007W48,Sachsen,943
2007W48,Sachsen-Anhalt,612
2007W48,Schleswig-Holstein,614
2007W48,Th�ringen,538
2007W49,Germany (until 1990 former territory of the FRG),"17,372"
2007W49,Baden-W�rttemberg,"1,93"
2007W49,Bayern,"2,526"
2007W49,Berlin,661
2007W49,Brandenburg,571
2007W49,Bremen,130
2007W49,Hamburg,362
2007W49,Hessen,"1,213"
2007W49,Mecklenburg-Vorpommern,359
2007W49,Niedersachsen,"1,825"
2007W49,Nordrhein-Westfalen,"3,862"
2007W49,Rheinland-Pfalz,886
2007W49,Saarland,289
2007W49,Sachsen,1
2007W49,Sachsen-Anhalt,629
2007W49,Schleswig-Holstein,613
2007W49,Th�ringen,516
2007W50,Germany (until 1990 former territory of the FRG),"16,613"
2007W50,Baden-W�rttemberg,"1,852"
2007W50,Bayern,"2,427"
2007W50,Berlin,624
2007W50,Brandenburg,537
2007W50,Bremen,131
2007W50,Hamburg,352
2007W50,Hessen,"1,191"
2007W50,Mecklenburg-Vorpommern,374
2007W50,Niedersachsen,"1,639"
2007W50,Nordrhein-Westfalen,"3,657"
2007W50,Rheinland-Pfalz,845
2007W50,Saarland,256
2007W50,Sachsen,998
2007W50,Sachsen-Anhalt,591
2007W50,Schleswig-Holstein,620
2007W50,Th�ringen,519
2007W51,Germany (until 1990 former territory of the FRG),"17,301"
2007W51,Baden-W�rttemberg,"1,934"
2007W51,Bayern,"2,522"
2007W51,Berlin,590
2007W51,Brandenburg,592
2007W51,Bremen,138
2007W51,Hamburg,340
2007W51,Hessen,"1,189"
2007W51,Mecklenburg-Vorpommern,362
2007W51,Niedersachsen,"1,792"
2007W51,Nordrhein-Westfalen,"3,953"
2007W51,Rheinland-Pfalz,848
2007W51,Saarland,240
2007W51,Sachsen,"1,035"
2007W51,Sachsen-Anhalt,627
2007W51,Schleswig-Holstein,604
2007W51,Th�ringen,535
2007W52,Germany (until 1990 former territory of the FRG),"17,888"
2007W52,Baden-W�rttemberg,"2,067"
2007W52,Bayern,"2,622"
2007W52,Berlin,682
2007W52,Brandenburg,533
2007W52,Bremen,165
2007W52,Hamburg,380
2007W52,Hessen,"1,213"
2007W52,Mecklenburg-Vorpommern,390
2007W52,Niedersachsen,"1,782"
2007W52,Nordrhein-Westfalen,"3,913"
2007W52,Rheinland-Pfalz,943
2007W52,Saarland,259
2007W52,Sachsen,"1,096"
2007W52,Sachsen-Anhalt,606
2007W52,Schleswig-Holstein,640
2007W52,Th�ringen,597
2008W01,Germany (until 1990 former territory of the FRG),"18,394"
2008W01,Baden-W�rttemberg,"2,132"
2008W01,Bayern,"2,647"
2008W01,Berlin,685
2008W01,Brandenburg,557
2008W01,Bremen,152
2008W01,Hamburg,382
2008W01,Hessen,"1,276"
2008W01,Mecklenburg-Vorpommern,369
2008W01,Niedersachsen,"1,95"
2008W01,Nordrhein-Westfalen,"4,098"
2008W01,Rheinland-Pfalz,947
2008W01,Saarland,293
2008W01,Sachsen,"1,056"
2008W01,Sachsen-Anhalt,657
2008W01,Schleswig-Holstein,655
2008W01,Th�ringen,538
2008W02,Germany (until 1990 former territory of the FRG),"18,527"
2008W02,Baden-W�rttemberg,"2,092"
2008W02,Bayern,"2,631"
2008W02,Berlin,716
2008W02,Brandenburg,586
2008W02,Bremen,182
2008W02,Hamburg,371
2008W02,Hessen,"1,318"
2008W02,Mecklenburg-Vorpommern,393
2008W02,Niedersachsen,"1,823"
2008W02,Nordrhein-Westfalen,"4,171"
2008W02,Rheinland-Pfalz,911
2008W02,Saarland,268
2008W02,Sachsen,"1,108"
2008W02,Sachsen-Anhalt,678
2008W02,Schleswig-Holstein,673
2008W02,Th�ringen,606
2008W03,Germany (until 1990 former territory of the FRG),"18,17"
2008W03,Baden-W�rttemberg,"2,038"
2008W03,Bayern,"2,607"
2008W03,Berlin,701
2008W03,Brandenburg,561
2008W03,Bremen,161
2008W03,Hamburg,379
2008W03,Hessen,"1,276"
2008W03,Mecklenburg-Vorpommern,383
2008W03,Niedersachsen,"1,854"
2008W03,Nordrhein-Westfalen,"4,078"
2008W03,Rheinland-Pfalz,939
2008W03,Saarland,259
2008W03,Sachsen,"1,08"
2008W03,Sachsen-Anhalt,646
2008W03,Schleswig-Holstein,618
2008W03,Th�ringen,590
2008W04,Germany (until 1990 former territory of the FRG),"17,125"
2008W04,Baden-W�rttemberg,"1,939"
2008W04,Bayern,"2,415"
2008W04,Berlin,669
2008W04,Brandenburg,515
2008W04,Bremen,174
2008W04,Hamburg,380
2008W04,Hessen,"1,238"
2008W04,Mecklenburg-Vorpommern,340
2008W04,Niedersachsen,"1,729"
2008W04,Nordrhein-Westfalen,"3,813"
2008W04,Rheinland-Pfalz,845
2008W04,Saarland,237
2008W04,Sachsen,1
2008W04,Sachsen-Anhalt,639
2008W04,Schleswig-Holstein,660
2008W04,Th�ringen,532
2008W05,Germany (until 1990 former territory of the FRG),"17,104"
2008W05,Baden-W�rttemberg,"2,031"
2008W05,Bayern,"2,577"
2008W05,Berlin,635
2008W05,Brandenburg,532
2008W05,Bremen,167
2008W05,Hamburg,353
2008W05,Hessen,"1,215"
2008W05,Mecklenburg-Vorpommern,338
2008W05,Niedersachsen,"1,645"
2008W05,Nordrhein-Westfalen,"3,754"
2008W05,Rheinland-Pfalz,845
2008W05,Saarland,283
2008W05,Sachsen,946
2008W05,Sachsen-Anhalt,611
2008W05,Schleswig-Holstein,599
2008W05,Th�ringen,573
2008W06,Germany (until 1990 former territory of the FRG),"17,006"
2008W06,Baden-W�rttemberg,"1,997"
2008W06,Bayern,"2,576"
2008W06,Berlin,664
2008W06,Brandenburg,535
2008W06,Bremen,132
2008W06,Hamburg,316
2008W06,Hessen,"1,186"
2008W06,Mecklenburg-Vorpommern,362
2008W06,Niedersachsen,"1,703"
2008W06,Nordrhein-Westfalen,"3,706"
2008W06,Rheinland-Pfalz,888
2008W06,Saarland,261
2008W06,Sachsen,922
2008W06,Sachsen-Anhalt,611
2008W06,Schleswig-Holstein,608
2008W06,Th�ringen,539
2008W07,Germany (until 1990 former territory of the FRG),"16,792"
2008W07,Baden-W�rttemberg,"1,944"
2008W07,Bayern,"2,412"
2008W07,Berlin,636
2008W07,Brandenburg,512
2008W07,Bremen,155
2008W07,Hamburg,324
2008W07,Hessen,"1,239"
2008W07,Mecklenburg-Vorpommern,335
2008W07,Niedersachsen,"1,685"
2008W07,Nordrhein-Westfalen,"3,808"
2008W07,Rheinland-Pfalz,870
2008W07,Saarland,262
2008W07,Sachsen,920
2008W07,Sachsen-Anhalt,583
2008W07,Schleswig-Holstein,576
2008W07,Th�ringen,531
2008W08,Germany (until 1990 former territory of the FRG),"17,682"
2008W08,Baden-W�rttemberg,"2,108"
2008W08,Bayern,"2,594"
2008W08,Berlin,639
2008W08,Brandenburg,544
2008W08,Bremen,175
2008W08,Hamburg,339
2008W08,Hessen,"1,325"
2008W08,Mecklenburg-Vorpommern,378
2008W08,Niedersachsen,"1,713"
2008W08,Nordrhein-Westfalen,"3,978"
2008W08,Rheinland-Pfalz,887
2008W08,Saarland,255
2008W08,Sachsen,971
2008W08,Sachsen-Anhalt,609
2008W08,Schleswig-Holstein,625
2008W08,Th�ringen,542
2008W09,Germany (until 1990 former territory of the FRG),"17,224"
2008W09,Baden-W�rttemberg,"2,066"
2008W09,Bayern,"2,629"
2008W09,Berlin,625
2008W09,Brandenburg,568
2008W09,Bremen,125
2008W09,Hamburg,320
2008W09,Hessen,"1,257"
2008W09,Mecklenburg-Vorpommern,335
2008W09,Niedersachsen,"1,669"
2008W09,Nordrhein-Westfalen,"3,843"
2008W09,Rheinland-Pfalz,894
2008W09,Saarland,242
2008W09,Sachsen,949
2008W09,Sachsen-Anhalt,552
2008W09,Schleswig-Holstein,611
2008W09,Th�ringen,539
2008W10,Germany (until 1990 former territory of the FRG),"17,205"
2008W10,Baden-W�rttemberg,"2,049"
2008W10,Bayern,"2,456"
2008W10,Berlin,628
2008W10,Brandenburg,508
2008W10,Bremen,122
2008W10,Hamburg,331
2008W10,Hessen,"1,229"
2008W10,Mecklenburg-Vorpommern,339
2008W10,Niedersachsen,"1,72"
2008W10,Nordrhein-Westfalen,"3,907"
2008W10,Rheinland-Pfalz,849
2008W10,Saarland,255
2008W10,Sachsen,"1,078"
2008W10,Sachsen-Anhalt,617
2008W10,Schleswig-Holstein,592
2008W10,Th�ringen,525
2008W11,Germany (until 1990 former territory of the FRG),"17,449"
2008W11,Baden-W�rttemberg,"2,05"
2008W11,Bayern,"2,484"
2008W11,Berlin,640
2008W11,Brandenburg,563
2008W11,Bremen,167
2008W11,Hamburg,332
2008W11,Hessen,"1,235"
2008W11,Mecklenburg-Vorpommern,368
2008W11,Niedersachsen,"1,737"
2008W11,Nordrhein-Westfalen,"3,933"
2008W11,Rheinland-Pfalz,849
2008W11,Saarland,262
2008W11,Sachsen,985
2008W11,Sachsen-Anhalt,630
2008W11,Schleswig-Holstein,680
2008W11,Th�ringen,534
2008W12,Germany (until 1990 former territory of the FRG),"17,034"
2008W12,Baden-W�rttemberg,"1,998"
2008W12,Bayern,"2,513"
2008W12,Berlin,643
2008W12,Brandenburg,578
2008W12,Bremen,144
2008W12,Hamburg,330
2008W12,Hessen,"1,229"
2008W12,Mecklenburg-Vorpommern,325
2008W12,Niedersachsen,"1,647"
2008W12,Nordrhein-Westfalen,"3,833"
2008W12,Rheinland-Pfalz,868
2008W12,Saarland,236
2008W12,Sachsen,952
2008W12,Sachsen-Anhalt,565
2008W12,Schleswig-Holstein,624
2008W12,Th�ringen,549
2008W13,Germany (until 1990 former territory of the FRG),"16,934"
2008W13,Baden-W�rttemberg,"1,921"
2008W13,Bayern,"2,404"
2008W13,Berlin,645
2008W13,Brandenburg,538
2008W13,Bremen,145
2008W13,Hamburg,362
2008W13,Hessen,"1,18"
2008W13,Mecklenburg-Vorpommern,336
2008W13,Niedersachsen,"1,74"
2008W13,Nordrhein-Westfalen,"3,892"
2008W13,Rheinland-Pfalz,788
2008W13,Saarland,244
2008W13,Sachsen,"1,043"
2008W13,Sachsen-Anhalt,602
2008W13,Schleswig-Holstein,589
2008W13,Th�ringen,505
2008W14,Germany (until 1990 former territory of the FRG),"17,141"
2008W14,Baden-W�rttemberg,"1,974"
2008W14,Bayern,"2,419"
2008W14,Berlin,614
2008W14,Brandenburg,583
2008W14,Bremen,134
2008W14,Hamburg,303
2008W14,Hessen,"1,228"
2008W14,Mecklenburg-Vorpommern,371
2008W14,Niedersachsen,"1,712"
2008W14,Nordrhein-Westfalen,"3,875"
2008W14,Rheinland-Pfalz,899
2008W14,Saarland,217
2008W14,Sachsen,"1,003"
2008W14,Sachsen-Anhalt,639
2008W14,Schleswig-Holstein,608
2008W14,Th�ringen,562
2008W15,Germany (until 1990 former territory of the FRG),"16,494"
2008W15,Baden-W�rttemberg,"1,863"
2008W15,Bayern,"2,418"
2008W15,Berlin,636
2008W15,Brandenburg,499
2008W15,Bremen,133
2008W15,Hamburg,331
2008W15,Hessen,"1,17"
2008W15,Mecklenburg-Vorpommern,339
2008W15,Niedersachsen,"1,616"
2008W15,Nordrhein-Westfalen,"3,76"
2008W15,Rheinland-Pfalz,833
2008W15,Saarland,247
2008W15,Sachsen,944
2008W15,Sachsen-Anhalt,626
2008W15,Schleswig-Holstein,583
2008W15,Th�ringen,496
2008W16,Germany (until 1990 former territory of the FRG),"16,61"
2008W16,Baden-W�rttemberg,"1,94"
2008W16,Bayern,"2,354"
2008W16,Berlin,621
2008W16,Brandenburg,496
2008W16,Bremen,138
2008W16,Hamburg,348
2008W16,Hessen,"1,18"
2008W16,Mecklenburg-Vorpommern,347
2008W16,Niedersachsen,"1,69"
2008W16,Nordrhein-Westfalen,"3,732"
2008W16,Rheinland-Pfalz,830
2008W16,Saarland,224
2008W16,Sachsen,971
2008W16,Sachsen-Anhalt,596
2008W16,Schleswig-Holstein,624
2008W16,Th�ringen,519
2008W17,Germany (until 1990 former territory of the FRG),"16,34"
2008W17,Baden-W�rttemberg,"1,871"
2008W17,Bayern,"2,311"
2008W17,Berlin,603
2008W17,Brandenburg,529
2008W17,Bremen,145
2008W17,Hamburg,343
2008W17,Hessen,"1,119"
2008W17,Mecklenburg-Vorpommern,342
2008W17,Niedersachsen,"1,658"
2008W17,Nordrhein-Westfalen,"3,692"
2008W17,Rheinland-Pfalz,823
2008W17,Saarland,266
2008W17,Sachsen,979
2008W17,Sachsen-Anhalt,583
2008W17,Schleswig-Holstein,585
2008W17,Th�ringen,491
2008W18,Germany (until 1990 former territory of the FRG),"15,939"
2008W18,Baden-W�rttemberg,"1,796"
2008W18,Bayern,"2,225"
2008W18,Berlin,594
2008W18,Brandenburg,518
2008W18,Bremen,134
2008W18,Hamburg,361
2008W18,Hessen,"1,145"
2008W18,Mecklenburg-Vorpommern,346
2008W18,Niedersachsen,"1,615"
2008W18,Nordrhein-Westfalen,"3,5"
2008W18,Rheinland-Pfalz,760
2008W18,Saarland,231
2008W18,Sachsen,"1,013"
2008W18,Sachsen-Anhalt,588
2008W18,Schleswig-Holstein,587
2008W18,Th�ringen,526
2008W19,Germany (until 1990 former territory of the FRG),"16,384"
2008W19,Baden-W�rttemberg,"1,894"
2008W19,Bayern,"2,333"
2008W19,Berlin,609
2008W19,Brandenburg,546
2008W19,Bremen,152
2008W19,Hamburg,353
2008W19,Hessen,"1,16"
2008W19,Mecklenburg-Vorpommern,360
2008W19,Niedersachsen,"1,634"
2008W19,Nordrhein-Westfalen,"3,648"
2008W19,Rheinland-Pfalz,848
2008W19,Saarland,238
2008W19,Sachsen,931
2008W19,Sachsen-Anhalt,573
2008W19,Schleswig-Holstein,633
2008W19,Th�ringen,472
2008W20,Germany (until 1990 former territory of the FRG),"15,899"
2008W20,Baden-W�rttemberg,"1,799"
2008W20,Bayern,"2,31"
2008W20,Berlin,591
2008W20,Brandenburg,503
2008W20,Bremen,142
2008W20,Hamburg,352
2008W20,Hessen,"1,101"
2008W20,Mecklenburg-Vorpommern,351
2008W20,Niedersachsen,"1,603"
2008W20,Nordrhein-Westfalen,"3,62"
2008W20,Rheinland-Pfalz,780
2008W20,Saarland,269
2008W20,Sachsen,919
2008W20,Sachsen-Anhalt,535
2008W20,Schleswig-Holstein,542
2008W20,Th�ringen,482
2008W21,Germany (until 1990 former territory of the FRG),"15,203"
2008W21,Baden-W�rttemberg,"1,715"
2008W21,Bayern,"2,183"
2008W21,Berlin,585
2008W21,Brandenburg,481
2008W21,Bremen,127
2008W21,Hamburg,316
2008W21,Hessen,"1,088"
2008W21,Mecklenburg-Vorpommern,340
2008W21,Niedersachsen,"1,532"
2008W21,Nordrhein-Westfalen,"3,349"
2008W21,Rheinland-Pfalz,767
2008W21,Saarland,227
2008W21,Sachsen,889
2008W21,Sachsen-Anhalt,558
2008W21,Schleswig-Holstein,536
2008W21,Th�ringen,510
2008W22,Germany (until 1990 former territory of the FRG),"15,998"
2008W22,Baden-W�rttemberg,"1,903"
2008W22,Bayern,"2,349"
2008W22,Berlin,586
2008W22,Brandenburg,498
2008W22,Bremen,133
2008W22,Hamburg,316
2008W22,Hessen,"1,136"
2008W22,Mecklenburg-Vorpommern,337
2008W22,Niedersachsen,"1,626"
2008W22,Nordrhein-Westfalen,"3,419"
2008W22,Rheinland-Pfalz,826
2008W22,Saarland,248
2008W22,Sachsen,971
2008W22,Sachsen-Anhalt,542
2008W22,Schleswig-Holstein,619
2008W22,Th�ringen,489
2008W23,Germany (until 1990 former territory of the FRG),"15,195"
2008W23,Baden-W�rttemberg,"1,733"
2008W23,Bayern,"2,155"
2008W23,Berlin,634
2008W23,Brandenburg,510
2008W23,Bremen,109
2008W23,Hamburg,288
2008W23,Hessen,"1,042"
2008W23,Mecklenburg-Vorpommern,341
2008W23,Niedersachsen,"1,519"
2008W23,Nordrhein-Westfalen,"3,344"
2008W23,Rheinland-Pfalz,787
2008W23,Saarland,243
2008W23,Sachsen,865
2008W23,Sachsen-Anhalt,576
2008W23,Schleswig-Holstein,554
2008W23,Th�ringen,495
2008W24,Germany (until 1990 former territory of the FRG),"14,587"
2008W24,Baden-W�rttemberg,"1,585"
2008W24,Bayern,"2,109"
2008W24,Berlin,566
2008W24,Brandenburg,504
2008W24,Bremen,139
2008W24,Hamburg,267
2008W24,Hessen,"1,046"
2008W24,Mecklenburg-Vorpommern,324
2008W24,Niedersachsen,"1,438"
2008W24,Nordrhein-Westfalen,"3,288"
2008W24,Rheinland-Pfalz,763
2008W24,Saarland,234
2008W24,Sachsen,783
2008W24,Sachsen-Anhalt,533
2008W24,Schleswig-Holstein,570
2008W24,Th�ringen,438
2008W25,Germany (until 1990 former territory of the FRG),"15,232"
2008W25,Baden-W�rttemberg,"1,739"
2008W25,Bayern,"2,214"
2008W25,Berlin,574
2008W25,Brandenburg,463
2008W25,Bremen,123
2008W25,Hamburg,311
2008W25,Hessen,"1,054"
2008W25,Mecklenburg-Vorpommern,304
2008W25,Niedersachsen,"1,552"
2008W25,Nordrhein-Westfalen,"3,504"
2008W25,Rheinland-Pfalz,763
2008W25,Saarland,245
2008W25,Sachsen,857
2008W25,Sachsen-Anhalt,514
2008W25,Schleswig-Holstein,541
2008W25,Th�ringen,474
2008W26,Germany (until 1990 former territory of the FRG),"15,094"
2008W26,Baden-W�rttemberg,"1,714"
2008W26,Bayern,"2,24"
2008W26,Berlin,551
2008W26,Brandenburg,435
2008W26,Bremen,116
2008W26,Hamburg,304
2008W26,Hessen,"1,103"
2008W26,Mecklenburg-Vorpommern,323
2008W26,Niedersachsen,"1,505"
2008W26,Nordrhein-Westfalen,"3,396"
2008W26,Rheinland-Pfalz,781
2008W26,Saarland,189
2008W26,Sachsen,862
2008W26,Sachsen-Anhalt,532
2008W26,Schleswig-Holstein,562
2008W26,Th�ringen,481
2008W27,Germany (until 1990 former territory of the FRG),"15,38"
2008W27,Baden-W�rttemberg,"1,79"
2008W27,Bayern,"2,181"
2008W27,Berlin,616
2008W27,Brandenburg,499
2008W27,Bremen,120
2008W27,Hamburg,313
2008W27,Hessen,"1,088"
2008W27,Mecklenburg-Vorpommern,336
2008W27,Niedersachsen,"1,555"
2008W27,Nordrhein-Westfalen,"3,354"
2008W27,Rheinland-Pfalz,803
2008W27,Saarland,223
2008W27,Sachsen,940
2008W27,Sachsen-Anhalt,540
2008W27,Schleswig-Holstein,555
2008W27,Th�ringen,467
2008W28,Germany (until 1990 former territory of the FRG),"14,683"
2008W28,Baden-W�rttemberg,"1,643"
2008W28,Bayern,"2,029"
2008W28,Berlin,555
2008W28,Brandenburg,482
2008W28,Bremen,128
2008W28,Hamburg,308
2008W28,Hessen,998
2008W28,Mecklenburg-Vorpommern,331
2008W28,Niedersachsen,"1,468"
2008W28,Nordrhein-Westfalen,"3,348"
2008W28,Rheinland-Pfalz,736
2008W28,Saarland,208
2008W28,Sachsen,892
2008W28,Sachsen-Anhalt,563
2008W28,Schleswig-Holstein,525
2008W28,Th�ringen,469
